,user,song,play_count,total_play_count,fractional_play_count
25547,1ff6d6bf0ec7ad1c288a48d6e06fd5ad708877d9,SOULTKQ12AB018A183,1,648,0.0015432098765432098
349,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOYRAHL12A6310D821,1,942,0.0010615711252653928
23458,b7032f457c624e23113c39b2f9c444a961c3fdf8,SOTWSXL12A8C143349,1,550,0.0018181818181818182
22015,f6d78516f331c684ee611e07effcb796e94ae456,SOZTCOW12A8C134269,5,666,0.0075075075075075074
36471,60a90b3801bb9599b85a8448c6d44589fd1f984d,SOWUZVU12A6D4F914D,3,20,0.15
16853,80f383bf5f6581572f6ccac661727956df49f7df,SOSFPMR12A8C13D44A,2,435,0.004597701149425287
13039,a41d3edbc2798b6800fe15845a979150eb244b85,SOLWZVR12AB01849C6,2,956,0.0020920502092050207
13080,a41d3edbc2798b6800fe15845a979150eb244b85,SOQZYQH12A8AE468E5,1,956,0.0010460251046025104
30858,b7c24f770be6b802805ac0e2106624a517643c17,SOXZTLV12A6701FFDD,4,2040,0.00196078431372549
13101,a41d3edbc2798b6800fe15845a979150eb244b85,SOUDLVN12AAFF43658,14,956,0.014644351464435146
13547,834235a86e0dcf8cac6fb7c5e716b21383473339,SOQLUTQ12A8AE48037,35,194,0.18041237113402062
4982,79a1ba30cec2ee1509f3c2df697916fe901b37e9,SOXMGFH12A6701FF31,1,570,0.0017543859649122807
20193,5aefd8962461ebd457fe063e568c256379266778,SOMMONH12A6D4F41CD,2,242,0.008264462809917356
18501,c20bccecc9d79ae108226e36cec975cd3c1227f7,SOWEJXA12A6701C574,1,114,0.008771929824561403
37127,57f7c9671c77f73db905344afc45627cfe5cba77,SOKZZGT12A67ADA4C3,2,137,0.014598540145985401
27321,002b63a7e2247de6d62bc62f253474edc7dd044c,SONHVVE12AB018D038,5,686,0.007288629737609329
14686,625d0167edbc5df88e9fbebe3fcdd6b121a316bb,SONYKOW12AB01849C9,19,597,0.031825795644891124
6812,b6294fa6a76a84789d038b7133ddc308391bacc6,SOVPSKL12A670206B9,46,871,0.05281285878300804
17187,d4e2a1187bd88b3d1799371325e0b3565cffa423,SOTSRUQ12A81C22359,2,78,0.02564102564102564
29568,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOKEYJQ12A6D4F6132,5,970,0.005154639175257732
8503,31cbbdbd5a1a6ef64601dee9144c7c20494452a7,SOSNOSA12A67ADA05B,14,1730,0.008092485549132947
34405,99dedd05d478e3aa54b199f4432fcb9907456b34,SOYGKNI12AB0187E6E,3,498,0.006024096385542169
35026,954469357b2434a20c76e940eca93185141b7f9b,SOEBOWM12AB017F279,2,307,0.006514657980456026
24452,0252acdea2a493da2704c23eebaeaa155b18b7d0,SOWMGHQ12A6D4F914D,2,933,0.0021436227224008574
32462,83522e9d56c3cda41d1853465f1b05f4c2d07550,SOVWBYM12A6D4F8A22,1,552,0.0018115942028985507
6638,eaa2b3c9e086a662ab15e10ca6211a3207f40a50,SOWOMMY127F8096DF9,2,792,0.0025252525252525255
14602,91cf50e35e3fa924450d86ecae248b7cea113f0b,SOXDPEP12AB0180E1E,2,257,0.007782101167315175
842,e5b4f068ec1446a74564b4b8b8d13dcea7d27840,SOLZEED12A6D4FA8C9,2,426,0.004694835680751174
25024,50a645c50e28dc80db4fa079a8152db4cce82e8f,SOUSAXA12AF72A73F5,3,353,0.0084985835694051
1939,48567d388c6a7dda0e9d0a7b6648bdb42440475c,SOKRAMY12A8C140804,21,682,0.030791788856304986
16091,797cbbace429fee2717a14ff992df0acd3990368,SOVRTPN12AB0184F9E,9,191,0.04712041884816754
10749,4468ce74671606114d8fe94ebbd928b9e925d049,SOPQQNK12A8C13BF46,3,573,0.005235602094240838
22764,f799c4ea9030eea12c078db1c1fcd5fa956e786b,SOPFVER12AB0180FEF,5,561,0.008912655971479501
3826,94d3dcdd520f1f2f1daec98d1f3736bcff751654,SORRYFP12A8C13A08D,2,114,0.017543859649122806
11983,b4357696b37950c23ce4e87f7e8620071f65fc44,SOYYJMW12A6D4F8636,8,409,0.019559902200488997
30299,5588ce55d35d7c70f06e1928ec0967117c5d712b,SOPLAHV12A8C13D110,8,450,0.017777777777777778
31470,9254a3fdc569428c3b1c3904db36d485c47e2544,SOCVTLJ12A6310F0FD,7,389,0.017994858611825194
392,45f06d9d15adbd8575a63e848b1f1c202afbf308,SOOLYZQ12A6D4FA5B7,23,640,0.0359375
13877,7292940e88718a59e8310c6f53363fd5a76e7651,SOUSOOB12A8C13371F,12,450,0.02666666666666667
10403,d331a8bf7d0ca9cb37e375496e6075603f6fb44a,SOYSJUV12A8C139DCE,2,965,0.002072538860103627
24109,2a3d80f37b92fa113d4f4b0785d797153cca5f63,SOSNTSY12AF72A7B43,4,397,0.010075566750629723
326,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOWSHHE12AF729F422,9,942,0.009554140127388535
6370,3f1037fb3a74f351cd61fff169a54896d2be06f9,SOIMCDE12A6D4F8383,1,78,0.01282051282051282
4559,c1912062175dc4b3ea5a3a0cdb963c704bb9c881,SOGTDJQ12A8C13324F,4,1585,0.002523659305993691
1722,d9e5124935aebeb6b9b169df2d28e1fc658d3566,SOMZVGZ12A8C140EFF,1,214,0.004672897196261682
25918,7d4736c0c05264716e87d7fc825a535e0a01ba6d,SOVMGXI12AF72A80B0,44,140,0.3142857142857143
19559,15e7692a0539b165bbe0dad78dea78e2ba5fb37f,SOWGEWN12A6D4F789B,5,177,0.02824858757062147
25316,57107a3feced24c067db22bce2d59c02d53ad04e,SOLTIVF12AAFF43797,1,475,0.002105263157894737
18588,dc61155e20289dcd089ac40181cb88f042404602,SOPXKYD12A6D4FA876,2,208,0.009615384615384616
8768,4552b85a1b315556ad50d4a10942a3e86fc7d72c,SOUVDUK12A8AE489A3,1,1247,0.0008019246190858059
37348,d964fc033291078031d117ed10adfb615948256d,SOMYXWV12A8C14232E,1,164,0.006097560975609756
8657,4552b85a1b315556ad50d4a10942a3e86fc7d72c,SOBOUPA12A6D4F81F1,2,1247,0.0016038492381716118
14279,97dd000ec4ace34cb5b3d3a47226b8c905bbe0cd,SOXHPVI12A6D4F903A,3,297,0.010101010101010102
14724,625d0167edbc5df88e9fbebe3fcdd6b121a316bb,SOTKYBW12A8C13C3EA,2,597,0.0033500837520938024
20299,a0169cbcc939f1ef5fded0e109f71525936498cc,SOSNYHM12A67ADAFC8,1,459,0.002178649237472767
24258,0ab9d9f7925520801fffa8b63287d799cfe9a5a4,SOZZIOH12A67ADE300,3,400,0.0075
6223,82fed477acd885cc428c29f1423f1929582d0643,SOSYOHI12A8C144584,5,1296,0.0038580246913580245
36956,e6e0f68e948d7bcbf2ed9c4506a40a139a5e7bc7,SOAXGDH12A8C13F8A1,1,681,0.0014684287812041115
15479,80c5812424adf785c62f2746a0de0e0ef0085f08,SONPLUD12A8C13BF4B,5,184,0.02717391304347826
5790,2f72cbcbf49aac438f614626d86c5e93efb82206,SOVOHCH12AB0184593,2,197,0.01015228426395939
37384,d964fc033291078031d117ed10adfb615948256d,SOTFIPT12A6701F2FA,1,164,0.006097560975609756
21325,dae08b6f200be684168b34d6aae3d518f4c5d142,SOQZBYZ12A6701E7B0,4,527,0.007590132827324478
20991,c60ae0b37165937469a3be7a140743d9acb25040,SOOLYZQ12A6D4FA5B7,4,143,0.027972027972027972
3632,25f83a09541073b1bde62e6e513cb938d3b148de,SOGTDJQ12A8C13324F,4,1334,0.0029985007496251873
34467,6d147ffb9f1b7d7188cdb964dd15093227818421,SOPUCYA12A8C13A694,1,135,0.007407407407407408
24858,2be94fe8976330172517c748780600f38ff55c2c,SOXLOQG12AF72A2D55,5,1032,0.0048449612403100775
9106,e04a9e4861256079476c25d655d97c1c5603b3cd,SOOXLND12A6D4FE36E,1,419,0.002386634844868735
16535,062eef2a03b53d2b10f5018135e3361659c6a3bf,SOWKVVW12A8AE45E8C,4,208,0.019230769230769232
10993,c2d78d260f5bddc3fa2db228bb72ccae6ff7a8e1,SONHWUN12AC468C014,6,1025,0.005853658536585366
36609,f02ef1e670319151d2d27f4215fb16a973f7de2f,SOOYDAZ12A58A7AE08,1,386,0.0025906735751295338
22575,0421d096b0c80ec287d436e6f535f44b711b58ef,SOSJRJP12A6D4F826F,2,1017,0.0019665683382497543
31975,627fae8384469c99391b504f9d98030999019e85,SONMOVN12A8C13C0C9,9,84,0.10714285714285714
18892,b493eda768d25cfb48dec2567b0826cdb9f6eef4,SOUSMXX12AB0185C24,18,1730,0.010404624277456647
35236,c5d0030d32982330235e80d3395e412c38c552d1,SOYAIPB12A8C143D84,19,603,0.03150912106135987
9632,912a348c57c5b6004f12cfed976ee4569daefb1c,SOPXKYD12A6D4FA876,7,258,0.027131782945736434
9872,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOYIZSN12A6701E0BB,2,748,0.00267379679144385
8404,189f3d247c01e8319458d82ed68cbaf3112fe9fb,SOSLQQJ12AB017BDCC,1,1060,0.0009433962264150943
4393,1fbb0f6de552dec6eff67288fbaf3efeae2a2427,SOIMCDE12A6D4F8383,4,348,0.011494252873563218
21663,14b0f0d6e70257720525813d3fa4ff60904cf6f3,SOMLYJD12A58A7B155,2,124,0.016129032258064516
28534,c1255748c06ee3f6440c51c439446886c7807095,SOEYVHS12AB0181D31,1,1291,0.000774593338497289
33197,a4a068221b97aad518af038628daf1180e30113a,SOYJJRX12A8C137A0F,2,577,0.0034662045060658577
7526,5a828f20d611efe2d818ca48edf3b792f4e69e66,SOZYSDT12A8C13BFD7,4,1190,0.0033613445378151263
18580,dc61155e20289dcd089ac40181cb88f042404602,SOOALOT12A8C13ABD9,6,208,0.028846153846153848
25626,3b93435988354b1889de1e71810d1dd65c4ba17c,SOWCBKV12AC90732A6,2,391,0.005115089514066497
3209,11089077167c838f036384933d6c0ecafce6814b,SOXEGBZ12A679AE53D,4,225,0.017777777777777778
10828,bc81c5b7464294e6790a8346c8717da4675fbf70,SOVWHPM12AB017DABB,1,231,0.004329004329004329
13702,aba3117aae6344fb8d28c711b87b2aa3f1c4be75,SOILFUU12AB017C75F,5,913,0.00547645125958379
25107,2512a3b507a0d6f410b1f7833ad2b989e7234962,SOIIOUS12A8AE47E20,2,231,0.008658008658008658
2439,0b19fe0fad7ca85693846f7dad047c449784647e,SOQFEDG12AB018DD24,3,2177,0.0013780431786862655
14630,bed4337ed5ec3f0e6bc195755847e5fcef35c5c3,SOVXBOT12A8C136816,3,196,0.015306122448979591
17180,d4e2a1187bd88b3d1799371325e0b3565cffa423,SOSJRJP12A6D4F826F,3,78,0.038461538461538464
21205,d973927bf4dc68e84e595f206f899631e74f5baa,SOLRGNF12AB0187CF4,15,846,0.01773049645390071
37500,491d048e26c51fcda0744355bf191d4ccf36f118,SOWQOMG12A6701D1F3,1,191,0.005235602094240838
1019,30cc99a1b03a19cc162b286c76047e58371ffb3d,SORKDWS12A6701E6D9,1,80,0.0125
22324,838a765125d54e760c340f960ca3741c85123fa6,SOTKYBW12A8C13C3EA,41,591,0.06937394247038917
29354,20ecc83aa91f1aa3f08ec0e7c21777f8d85ee7e5,SOAUWYT12A81C206F1,1,482,0.002074688796680498
9833,4e73d9e058d2b1f2dba9c1fe4a8f416f9f58364f,SOWFPLI12A6310DFA1,3,748,0.004010695187165776
9455,113255a012b2affeab62607563d03fbdf31b08e7,SOOEEPE12A8AE459A4,5,626,0.007987220447284345
34175,f9edc8907be695518817082a224aa43beca7d994,SOKUAGP12A8C133B94,1,302,0.0033112582781456954
8364,189f3d247c01e8319458d82ed68cbaf3112fe9fb,SONQCXC12A6D4F6A37,9,1060,0.008490566037735849
35220,c5d0030d32982330235e80d3395e412c38c552d1,SOOZFCC12A58A7D783,4,603,0.006633499170812604
17242,6e0a8e9103ad7d68e63d350fbff3386c75613ab2,SOQWSHS12A6701C576,1,686,0.0014577259475218659
5908,3a6553c25f5dce3dbbbedc429496d40bf913e354,SOWUZVU12A6D4F914D,12,124,0.0967741935483871
27235,01a957fd771b0e80ef7843684217cad5939b4add,SOTUCYL12A8C14487F,1,212,0.0047169811320754715
2447,0b19fe0fad7ca85693846f7dad047c449784647e,SORALYQ12A8151BA99,1,2177,0.00045934772622875517
35699,2744a71984cdf296fb94de2b9d5aa0f065ffb1ab,SOWNIUS12A8C142815,1,1096,0.0009124087591240876
37339,d964fc033291078031d117ed10adfb615948256d,SOLRPJX12A58A79808,1,164,0.006097560975609756
23974,4aa35a6181dc8ba9635790467dcf4f0d57fee0c0,SOHEMBB12A6701E907,1,395,0.002531645569620253
32312,18d857219b6fedae682aa3a5e2be18ec526ab241,SOSCIZP12AB0181D2F,26,851,0.03055229142185664
2019,82cd7de99ecda208dcd18346892859f35daf0520,SOVPDKK12A8C138DA5,5,261,0.019157088122605363
34374,99dedd05d478e3aa54b199f4432fcb9907456b34,SOUNZHU12A8AE47481,3,498,0.006024096385542169
16406,62d59a3a252b58415e7aececf237de61535b7d5a,SOTIFJG12A6D4F786C,1,115,0.008695652173913044
24686,ec6dfcf19485cb011e0b22637075037aae34cf26,SOSVEAD12A8AE46FFA,1,59,0.01694915254237288
5626,8ad6a386e7b601c0072c337ec6f86d084d1ba556,SOMEUED12A6701DBEA,2,226,0.008849557522123894
559,ee7aa84c164038c963cfd02a7e52a5598aa470c3,SOXKFRI12A8C137A5F,1,78,0.01282051282051282
33618,36bee226881241a38e3c9997cf0c84e2959035e7,SOFRCGW12A81C21EA6,5,488,0.010245901639344262
912,1aa4fd215aadb160965110ed8a829745cde319eb,SOKXYUW12A8C140229,1,272,0.003676470588235294
33173,a4a068221b97aad518af038628daf1180e30113a,SOTORXA12A58A79338,42,577,0.07279029462738301
24287,9de2c0225aa3a5bfdbc2e14ee688a9f3fc7d2d5a,SOITRTA12A6D4F8261,10,175,0.05714285714285714
11141,8f8a2009d4376f3a3a47cc955b3cf89a6e1525c6,SOKUECJ12A6D4F6129,3,507,0.005917159763313609
34462,6d147ffb9f1b7d7188cdb964dd15093227818421,SOBOUPA12A6D4F81F1,1,135,0.007407407407407408
29627,0c2932cb475b83b61039bdfbb72c14580b8fad2b,SOQGSUC12A8C13B66D,24,970,0.024742268041237112
20436,9535d0f428a17456258c0e8e16f6e7ca282ecaf7,SOUGCDK12AC95F075F,12,672,0.017857142857142856
12641,1b7f854554b1720763e7b02470ba8d35b54c4358,SOTWNDJ12A8C143984,16,284,0.056338028169014086
17552,b21e1b6b14b7b3b8b8e683e82ede0e59ad64e9f7,SOEQJBS12A8AE475A4,2,1903,0.0010509721492380452
26236,b48bce8e10734afe708b84dfa8f4492b03d60613,SOAXGDH12A8C13F8A1,1,7,0.14285714285714285
28121,2b8bfcdc258cdfe9dce9991d67786b3cebbc3b22,SOKZZGT12A67ADA4C3,1,789,0.0012674271229404308
3138,8c800d6ece52acb6aff6ab60d991d090c84aabdc,SOVDSJC12A58A7A271,1,501,0.001996007984031936
14284,97dd000ec4ace34cb5b3d3a47226b8c905bbe0cd,SOYIEGB12A6D4F8C07,1,297,0.003367003367003367
12054,4c6c5c381582e55c835de338dab42c9ea1cb9c00,SOXFXDH12A8C13326E,1,76,0.013157894736842105
32112,a18aa09c5b8a1c03d03cdf6d8eb11c2bf5b907cd,SOSRCCU12A67ADA089,3,807,0.0037174721189591076
11671,db6a78c78c9239aba33861dae7611a6893fb27d5,SOZUPDR12A8C137FB6,3,1229,0.0024410089503661514
1246,6d625c6557df84b60d90426c0116138b617b9449,SOQGOPT12AAF3B2B27,10,1089,0.009182736455463728
3384,952130c8ae0527458c75471812dbb5c506b46d5d,SONDCOR12A8C13BA16,2,307,0.006514657980456026
6311,0c68affd09224b5231f656c31aec29505da2f661,SOXQYSC12A6310E908,3,349,0.008595988538681949
30251,7e80a4beb851feae1f2c16a2779f0e9ff424647a,SOOJJCT12A6310E1C0,55,1416,0.03884180790960452
14170,3e6dd161e97e7bd0e20986e7f5e391e5d24e0a62,SOTXDCY12AF729A39B,1,129,0.007751937984496124
16289,934438129c278fe6bb3de6a3275dba13891674ab,SOVBJIV12A81C22366,1,861,0.0011614401858304297
22844,17d3104690880b6fbc4e347414c3999fa5df155a,SOUKTVI12A8C13BF74,1,275,0.0036363636363636364
36036,4d98756ff69be79de228c15432245766d4bf0316,SOHJOLH12A6310DFE5,9,401,0.022443890274314215
35342,0fb08af6e4cd85e39f0c939097792a95be3431ee,SOPVQLJ12A67AE2281,1,778,0.0012853470437017994
9326,bd278ae17d500d28e5601ae0a6a86c02cae2ea19,SONWUZV12AB0180BAD,20,291,0.06872852233676977
27577,bedad07238f60df86cb77b2d4ef1441c8f0b3a3b,SOFRQTD12A81C233C0,2,281,0.0071174377224199285
21469,770329427afe6a43d67b175060299a66385fafba,SODGVGW12AC9075A8D,76,656,0.11585365853658537
12417,fe9a05c03c29da973743a83b80d1660748077432,SOSGBJB12A6D4FCDEC,1,109,0.009174311926605505
32676,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOQGVCS12AF72A078D,8,1519,0.005266622778143515
4905,79a1ba30cec2ee1509f3c2df697916fe901b37e9,SOOFYTN12A6D4F9B35,2,570,0.0035087719298245615
5729,a4493d7bb8c07dc19e4208c8ed6925ec40300d36,SOVMGXI12AF72A80B0,17,245,0.06938775510204082
19882,261ea96dea056f44efc267d6fbc5718240aa82b0,SOTVFIU12AC46878B7,1,449,0.0022271714922048997
17170,d4e2a1187bd88b3d1799371325e0b3565cffa423,SOLWRZI12A6D4FC4F0,3,78,0.038461538461538464
6579,eaa2b3c9e086a662ab15e10ca6211a3207f40a50,SOQCNFV12A6701D92A,2,792,0.0025252525252525255
30897,92227472de1d2ed14725adff31cfa56a3f29047b,SOOHCUB12A58A7AD2C,10,110,0.09090909090909091
25121,2512a3b507a0d6f410b1f7833ad2b989e7234962,SORALYQ12A8151BA99,5,231,0.021645021645021644
20284,a0169cbcc939f1ef5fded0e109f71525936498cc,SOQJLWB12A6701E7B3,5,459,0.010893246187363835
28000,1ba976595e1484dfe7d5ce29231922ca1b0dbd27,SOSJFDH12A8C143096,5,148,0.033783783783783786
29201,3bcd2749896db47dec4ea21cbca3494e3c5560c1,SOILFUU12AB017C75F,3,1205,0.0024896265560165973
22935,edbeebcabe2c23a3e34294a98ea6cb6d63028c83,SOBONKR12A58A7A7E0,17,210,0.08095238095238096
23224,c4ba936dabbf1a09945bc9073126384778075229,SOPQLBY12A6310E992,2,630,0.0031746031746031746
20802,2e259fa6ebcc8b4df0ee93b8a9b94f3dce8b4272,SOUKJBT12A6701C4D6,4,428,0.009345794392523364
7443,2d1d1596c8d162b33ce8bdb575dae8073afa1086,SOPQQNK12A8C13BF46,1,103,0.009708737864077669
29138,c8966cdc06b761c96722d810888020e0fc120cdd,SOTWCDE12AB018909C,18,251,0.07171314741035857
5669,8ad6a386e7b601c0072c337ec6f86d084d1ba556,SOVGLTY12AF72A39CD,2,226,0.008849557522123894
401,45f06d9d15adbd8575a63e848b1f1c202afbf308,SORBBFV12AB017D710,1,640,0.0015625
25037,50a645c50e28dc80db4fa079a8152db4cce82e8f,SOXNZOW12AB017F756,1,353,0.0028328611898017
19334,726da71c2c2ea119119a7957517fccd028d1be76,SOXFXDH12A8C13326E,2,404,0.0049504950495049506
6872,32e46bf89e523d8261aab60b31a766a4d24af83e,SONAZWN12A8151C957,78,388,0.20103092783505155
18288,a2679496cd0af9779a92a13ff7c6af5c81ea8c7b,SOTVJEN12A8C13B064,20,3985,0.005018820577164366
34938,eb69f5a5465388b63fe66a410f7c58e17fb7bade,SOYUDDS12A6D4F7BD6,1,333,0.003003003003003003
35598,2744a71984cdf296fb94de2b9d5aa0f065ffb1ab,SONHVVE12AB018D038,4,1096,0.0036496350364963502
8478,189f3d247c01e8319458d82ed68cbaf3112fe9fb,SOYYJMW12A6D4F8636,1,1060,0.0009433962264150943
33396,22f6aae94643c2cea285413068f80274e7f1f75e,SOIMCDE12A6D4F8383,1,1696,0.0005896226415094339
8990,33e54fd5947474ddce07fb284ac469d9664e7a73,SOWEJXA12A6701C574,3,1222,0.0024549918166939444
17026,4d905807e921aadd4995b5e3493d6a44863c84e5,SONNSYV12A8C146BEC,5,287,0.017421602787456445
31076,480f3a551bbcdb53f8eb28e44614aa7ce0cc8d0e,SOLTIVF12AAFF43797,1,377,0.002652519893899204
152,371e9aff6b9f644e7598dbc4dd5640b1544b97f3,SOQTPLM12B0B809575,3,423,0.0070921985815602835
31177,44bf2bb66daf59a20d7b7df64fda29ec16c74cb9,SOQWYAQ12A6D4FB9A3,2,254,0.007874015748031496
17179,d4e2a1187bd88b3d1799371325e0b3565cffa423,SORWPCP12A8C13B9D8,3,78,0.038461538461538464
28624,c1255748c06ee3f6440c51c439446886c7807095,SORKVID12A6D4FC6D2,1,1291,0.000774593338497289
35471,2b8b819c92836d86d891d2c41bd25fdffd759898,SOOLWEJ12AB0186DA4,7,224,0.03125
12502,3931fe199c4c42920ed84d72f57196d6c6046878,SOUKXIN12A8C133C7F,1,335,0.0029850746268656717
7232,8cb51abc6bf8ea29341cb070fe1e1af5e4c3ffcc,SOUYMPF12A58A7C78A,1,323,0.0030959752321981426
37305,35b1d8452b62242a2ded2dc5ea05a0a407023cf7,SOUVDUK12A8AE489A3,3,514,0.005836575875486381
7504,5a828f20d611efe2d818ca48edf3b792f4e69e66,SONQBUB12A6D4F8ED0,1,1190,0.0008403361344537816
36774,7e543508a213f4f22e0cb54ecf2df9c370070a28,SOXPFLM12A8AE48C50,1,208,0.004807692307692308
29313,3bcd2749896db47dec4ea21cbca3494e3c5560c1,SOUVUHC12A67020E3B,11,1205,0.009128630705394191
28258,44ec3ce6ed442ea08e7872cba62489f5b0ed08ec,SOMEUED12A6701DBEA,5,138,0.036231884057971016
11921,2a2f776cbac6df64d6cb505e7e834e01684673b6,SOYDTIW12A67ADAFC9,1,233,0.004291845493562232
34524,91008efedbdb903424a51e3cd18b8b80624dd4f4,SOZBZFF12A6310F12D,66,599,0.11018363939899833
26087,2aefbf7a59ecb4c84812b3ca70d2b5e78398d79a,SOHTKMO12AB01843B0,79,448,0.17633928571428573
32607,c7417a59a6d67ef869bf970671b5246c4e3e16d6,SOIZFTE12AB0186842,9,1519,0.005924950625411455
6646,eaa2b3c9e086a662ab15e10ca6211a3207f40a50,SOXFPND12AB017C9D1,5,792,0.006313131313131313
30790,b7c24f770be6b802805ac0e2106624a517643c17,SOTWNDJ12A8C143984,11,2040,0.005392156862745098
33764,4d744903c553122fb4815d06e047aba9f974b938,SOVPSKL12A670206B9,8,148,0.05405405405405406
15472,80c5812424adf785c62f2746a0de0e0ef0085f08,SOFRCGW12A81C21EA6,1,184,0.005434782608695652
10108,d5a0a13d3d1898d80ef470916a05794f664c14df,SOVUBST12AB018C9A4,14,190,0.07368421052631578
35820,8ec7fd0c1acf1dbe44720e5eab44dbe524eb6caf,SOIIOUS12A8AE47E20,3,981,0.0030581039755351682
33627,36bee226881241a38e3c9997cf0c84e2959035e7,SOKUAGP12A8C133B94,10,488,0.020491803278688523
27782,dea83a96cb70f382174ebd606774aa1f8d86749a,SOODSPH12AB01819C3,3,42,0.07142857142857142
21150,81193c20d49bfbca4a72eaa1119f6bb2fc4d9e48,SOVGLTY12AF72A39CD,2,663,0.0030165912518853697
27044,9e897fb0a5a4331319bb0f46a153800f804e305d,SORZCTH12A6D4FB0BD,3,141,0.02127659574468085
9920,4ae01afa8f2430ea0704d502bc7b57fb52164882,SONEWAX12AB018DD3F,2,1386,0.001443001443001443
11851,2a2f776cbac6df64d6cb505e7e834e01684673b6,SOMWTWK12AB01860CD,2,233,0.008583690987124463
32212,80f3cceeac5a7266b6d3696c04f21925e72bf9f4,SOTWWEV12AC9074E6F,10,433,0.023094688221709007
13708,aba3117aae6344fb8d28c711b87b2aa3f1c4be75,SOMMONH12A6D4F41CD,1,913,0.001095290251916758
8845,1f91494ea547a8eb6168ba08735a667667c47e04,SOQTFOR12A6D4F612A,1,466,0.002145922746781116
1371,330a7b1168a732742b572ba38a186c5b951b7f2d,SONTQUO12A6D4F7D8B,7,407,0.0171990171990172
35126,6270f977ebf8da9f90e2ff2d23bc570fa012b5ee,SOAXGDH12A8C13F8A1,11,185,0.05945945945945946
22471,b33890c07bdc7497718af93cd00077e644440b49,SOMEUED12A6701DBEA,9,357,0.025210084033613446
8066,597464c554c28f95c08553bc7336dfaae2b3abba,SOWRWMX12A8AE47FF8,5,408,0.012254901960784314
2088,360dfc77809fc2f4a5863eb59bcf4191de6635ef,SOWEWRL12A58A7961F,1,276,0.0036231884057971015
11453,5bf800bef870a6c00532a1e67a15a715f80a7184,SOWRREB12A6D4FA7CB,8,822,0.009732360097323601
30010,484734ce6667a6a25df23a961d5c5a9458afbfa1,SOQOSMU12A8C138957,27,372,0.07258064516129033
24483,ba43e2ef9ea08ae36dbb127d9af34b61536219c9,SOAUWYT12A81C206F1,1,274,0.0036496350364963502
27641,bedad07238f60df86cb77b2d4ef1441c8f0b3a3b,SOXQWUS12A58A7B236,1,281,0.0035587188612099642
14543,91cf50e35e3fa924450d86ecae248b7cea113f0b,SOAUWYT12A81C206F1,5,257,0.019455252918287938
8708,4552b85a1b315556ad50d4a10942a3e86fc7d72c,SOOECND12A8C13A0EA,5,1247,0.00400962309542903
10365,d331a8bf7d0ca9cb37e375496e6075603f6fb44a,SOLGPOU12A58A7EA20,352,965,0.36476683937823834
8468,189f3d247c01e8319458d82ed68cbaf3112fe9fb,SOXQROF12AB0186B1D,4,1060,0.0037735849056603774
20237,5aefd8962461ebd457fe063e568c256379266778,SOWUZVU12A6D4F914D,1,242,0.004132231404958678
16793,3becbc727a8572453d170c909829fda9e6d00554,SOTHQRU12A58A78698,1,390,0.002564102564102564
3162,87024dfca766888f3eb47b2f1b71e2eff60ddb86,SOFRCGW12A81C21EA6,3,146,0.02054794520547945
318,6a944bfe30ae8d6b873139e8305ae131f1607d5f,SOWBHRF12A8C137AB2,1,942,0.0010615711252653928
14007,42060428606a89dafa75e9311b8e77859766fcb0,SONYKOW12AB01849C9,2,338,0.005917159763313609
17093,fcbc6bdcec1f293d1d03bbf3c64f613e59acbfe0,SOLGPOU12A58A7EA20,1,726,0.0013774104683195593
36891,6c6289326f70321f2b3e072daa44819efc55639a,SOSVPIE12A6D4FA873,2,698,0.0028653295128939827
145,371e9aff6b9f644e7598dbc4dd5640b1544b97f3,SOMNGMO12A6702187E,1,423,0.002364066193853428
23597,2c2790c0ce23f00f1b642fd356ec6854a133d083,SODLLYS12A8C13A96B,3,610,0.004918032786885246
36637,f02ef1e670319151d2d27f4215fb16a973f7de2f,SOUCMUI12AB018C0C6,1,386,0.0025906735751295338
16408,62d59a3a252b58415e7aececf237de61535b7d5a,SOTKYBW12A8C13C3EA,8,115,0.06956521739130435
36509,33a1286454a3cff06e3c2324be746d2e23d7c270,SOOXRJG12A8C13773E,2,96,0.020833333333333332
23019,18c1dd917693fd929e3f99dd7906c2aafe9ff17f,SOQAJHW12AB0186004,11,1172,0.00938566552901024
30068,15b447e75c02e91a9d8ce92fd6f2d1366d07d380,SOOYDAZ12A58A7AE08,9,288,0.03125
35130,6270f977ebf8da9f90e2ff2d23bc570fa012b5ee,SOHFNKO12AB017C772,6,185,0.032432432432432434
19180,9b06094a34c6c421b86df33c879b8980d1038cd8,SOSACAB12AB01876E4,2,494,0.004048582995951417
25370,57107a3feced24c067db22bce2d59c02d53ad04e,SOXVVSM12A8C142224,2,475,0.004210526315789474
14963,7acf37b7dd44f5f0016cd9a6c38d3cb6655c6cbb,SOLZEED12A6D4FA8C9,3,288,0.010416666666666666
9476,113255a012b2affeab62607563d03fbdf31b08e7,SORVBEQ12A8C133D6B,7,626,0.011182108626198083
16890,80f383bf5f6581572f6ccac661727956df49f7df,SOWGHHQ12A67021878,1,435,0.0022988505747126436
